today,general_infoq5_organization,general_infoq1_province,general_infoq2_district,s2_cash_distribution_processq2_1_do_u_think_gave_right_people,s2_cash_distribution_processq2_3_how_mach_cash,s2_cash_distribution_processq2_5_travel_more_than_1_hour,s2_cash_distribution_processq2_6_feel_unsafe_when_travelling,s3_use_of_cash_assistanceq3_4_cash_improved_wellbeing_ur_hhd,s3_use_of_cash_assistanceq3_5_1_food,s3_use_of_cash_assistanceq3_5_2_kitchen_items_nfis,s3_use_of_cash_assistanceq3_5_3_hygiene_items_nfis,s3_use_of_cash_assistanceq3_5_4_clothes_nfis,s3_use_of_cash_assistanceq3_5_5_blankets_nfis,s3_use_of_cash_assistanceq3_5_6_rent,s3_use_of_cash_assistanceq3_5_7_shelter_repair,s3_use_of_cash_assistanceq3_5_8_health,s3_use_of_cash_assistanceq3_5_9_transportation,s3_use_of_cash_assistanceq3_5_10_utillites,s3_use_of_cash_assistanceq3_5_11_debt_repayment,s3_use_of_cash_assistanceq3_5_12_education,s3_use_of_cash_assistanceq3_5_13_saved,s5_multi_sector_outcome_indexq5_4_debt_compared,@_uuid,CSI,rCSI_newThreshold,FCS,FCS_Level,FCS_rCSI
2018-01-26,NRC,Kunduz,Kunduz,yes,14000,no,no,yes_improved_a_little,less_than_half,less_than_half,,,,less_than_half,,less_than_half,,less_than_half,more_than_half,,,less,ba462a29-1133-4510-a741-e2903e13338a,2,3,40.5,2,3
2018-01-26,NRC,Kunduz,Kunduz,yes,14000,yes,no,yes_improved_a_lot,less_than_half,less_than_half,,,,,,less_than_half,less_than_half,less_than_half,less_than_half,,,less,f68308c4-ddf8-4757-b305-0b8db0d66c42,3,3,29.5,2,3
2018-01-26,NRC,Kunduz,Kunduz,yes,14000,yes,no,yes_improved_a_little,less_than_half,,,,,,,less_than_half,less_than_half,less_than_half,less_than_half,,,less,0a75a279-0182-4a4a-ad6d-cd204e0c64bf,2,3,38.5,2,3
2018-01-26,NRC,Kunduz,Kunduz,yes,14000,yes,no,yes_improved_a_lot,less_than_half,,,,less_than_half,less_than_half,,less_than_half,less_than_half,less_than_half,less_than_half,,,less,68c7c81f-aead-487f-82cc-b3648a2fb0f1,0,3,46.5,3,3
2018-01-26,NRC,Kunduz,Kunduz,yes,14000,yes,no,yes_improved_a_little,less_than_half,,,,,less_than_half,,less_than_half,less_than_half,less_than_half,more_than_half,,,less,433c9591-e13c-4ede-93a6-766faa995d33,2,3,42.5,3,3
2018-01-26,NRC,Kunduz,Kunduz,yes,14000,yes,no,yes_improved_a_lot,less_than_half,,,less_than_half,less_than_half,less_than_half,less_than_half,less_than_half,less_than_half,less_than_half,less_than_half,,,less,530f86fd-3bbd-4275-96ce-3fe144e0c92f,2,3,36.5,2,3
2018-01-26,NRC,Kunduz,Kunduz,yes,14000,yes,no,yes_improved_a_lot,less_than_half,,,less_than_half,,less_than_half,,less_than_half,less_than_half,less_than_half,less_than_half,,,less,309fed6b-6165-4252-9b2c-1b62ad78d596,1,3,33.5,2,3
2018-01-26,NRC,Kunduz,Kunduz,yes,14000,no,no,yes_improved_a_lot,less_than_half,,,,,less_than_half,,less_than_half,less_than_half,less_than_half,less_than_half,,,less,f4c0fe60-d467-4e07-9f28-27d2f8cf6aeb,3,3,40.5,2,3
2018-01-26,NRC,Kunduz,Kunduz,yes,14000,no,no,yes_improved_a_lot,less_than_half,less_than_half,,less_than_half,,less_than_half,,less_than_half,less_than_half,less_than_half,less_than_half,,,less,174b0088-3619-401a-8828-a06fdead7650,2,3,33.5,2,3
2018-01-26,NRC,Kunduz,Kunduz,yes,14000,no,no,yes_improved_a_little,less_than_half,less_than_half,,,,less_than_half,,less_than_half,,less_than_half,less_than_half,,,less,3e36d55e-b818-4e50-b672-64126919feeb,1,3,36.5,2,3
2018-01-26,NRC,Kunduz,Kunduz,yes,14000,no,no,yes_improved_a_little,less_than_half,,,less_than_half,more_than_half,,,,,,less_than_half,,,less,2f534ae5-6613-45bd-be5f-babac7e4fb60,0,3,42.5,3,3
2018-01-27,NRC,Kunduz,Kunduz,yes,14000,no,no,yes_improved_a_lot,more_than_half,,,,,more_than_half,,,,,more_than_half,,,less,c2ee42d5-500e-498a-b4f5-13a20e38e8dc,3,3,16.5,1,2
2018-01-27,NRC,Kunduz,Kunduz,yes,14000,no,no,yes_improved_a_lot,more_than_half,,,,,more_than_half,,,,,,,,same,9decd845-73b8-4570-9fa2-107bec08813f,3,3,22.5,1,2
2018-01-27,NRC,Kunduz,Kunduz,yes,14000,no,no,yes_improved_a_lot,more_than_half,,,,,more_than_half,,,,,,,,less,806db1ba-d5df-412d-89e0-95c6109b18b0,3,3,31.5,2,3
2018-01-27,NRC,Kunduz,Kunduz,yes,14000,no,no,yes_improved_a_lot,more_than_half,,,,,more_than_half,,,,,,,,same,d8b8a997-d45f-472a-ae98-4d39e61bcebc,3,3,29.5,2,3
2018-01-27,NRC,Kunduz,Kunduz,yes,14000,no,no,yes_improved_a_lot,more_than_half,,,,,more_than_half,,,,,,,,same,d201d371-9df8-4d3c-a152-5dfdd526c9dd,3,3,21.5,1,2
2018-01-27,NRC,Kunduz,Kunduz,yes,14000,no,no,yes_improved_a_lot,more_than_half,,,,,more_than_half,,,,,,,,same,69ca5c14-9244-4e07-9c00-cd6cc0f04e23,3,3,22.5,1,2
2018-01-27,NRC,Kunduz,Kunduz,yes,14000,no,no,yes_improved_a_lot,more_than_half,,,,,more_than_half,,,,,more_than_half,,,same,9842654b-07dd-4a35-96e5-48396883b45f,3,3,20.5,1,2
2018-01-27,NRC,Kunduz,Kunduz,yes,14000,no,no,yes_improved_a_lot,more_than_half,,,,,less_than_half,,less_than_half,,,,,,same,0b8dcc00-8ebf-4bec-bf52-5296372ea708,3,3,31.5,2,3
2018-01-27,NRC,Kunduz,Kunduz,yes,14000,no,no,yes_improved_a_lot,more_than_half,,,,,less_than_half,,,,,more_than_half,,,same,bd16931b-4bfd-4301-8a6f-505d0acedc32,3,3,23.5,1,2
2018-01-27,NRC,Kunduz,Kunduz,yes,14000,no,no,yes_improved_a_lot,more_than_half,,,,,less_than_half,,,,,less_than_half,,,less,7b6a763c-3ecd-4298-b302-60319abd47d4,3,3,34.5,2,3
2018-01-27,NRC,Zabul,Qalat,yes,30000,no,no,yes_improved_a_lot,more_than_half,,,less_than_half,,,,less_than_half,,less_than_half,,,,less,4320a4c5-4da9-4e4d-8268-31a14b4220cd,4,2,17,1,1
2018-01-27,NRC,Zabul,Qalat,yes,30000,no,no,yes_improved_a_lot,more_than_half,,,,,less_than_half,,less_than_half,,less_than_half,,,,less,37a39268-dd4b-4825-975b-256eab9bc316,2,3,14,1,2
2018-01-27,NRC,Zabul,Qalat,yes,30000,no,no,yes_improved_a_lot,more_than_half,,,,,less_than_half,,less_than_half,,less_than_half,,,,less,126b323a-cf46-4e16-adc6-6be72929d139,2,3,14.5,1,2
2018-01-27,NRC,Zabul,Qalat,yes,30000,no,no,yes_improved_a_lot,more_than_half,,,,,less_than_half,,less_than_half,,less_than_half,,,,less,ea31e1ca-5ff4-4173-b6bc-a0efb11e9aa2,1,3,13,1,2
2018-01-27,NRC,Zabul,Qalat,yes,30000,no,no,yes_improved_a_lot,more_than_half,,,,,less_than_half,,less_than_half,,less_than_half,,,,less,e63aa45a-4f8d-4b1c-b107-c118470ef456,2,3,9.5,1,2
2018-01-27,NRC,Zabul,Qalat,yes,30000,no,no,yes_improved_a_lot,more_than_half,,,less_than_half,,,,less_than_half,,less_than_half,,,,less,60ce1555-a9d1-4e36-929d-1943ed8486bb,2,3,18.5,1,2
2018-01-27,NRC,Zabul,Qalat,yes,30000,no,no,yes_improved_a_lot,more_than_half,,,less_than_half,,,,less_than_half,,less_than_half,,,,less,43e0a921-129a-490e-bf6d-b77ddea0c081,1,3,16,1,2
2018-01-27,NRC,Zabul,Qalat,yes,26000,no,no,yes_improved_a_lot,more_than_half,,,,,,,less_than_half,,less_than_half,,,,less,569a82f7-2914-4b1f-afb7-6dc12de68433,1,3,11,1,2
2018-01-27,NRC,Zabul,Qalat,yes,30000,no,no,yes_improved_a_lot,more_than_half,,,,,less_than_half,,less_than_half,,less_than_half,,,,less,ba4c275d-611b-441c-8a4e-cc070c07c473,1,3,18.5,1,2
2018-01-27,NRC,Zabul,Qalat,yes,30000,no,no,yes_improved_a_lot,more_than_half,,,,,less_than_half,,less_than_half,,less_than_half,,,,less,4dc4349d-c741-4f74-a196-300fe663a2ab,1,3,11.5,1,2
2018-01-27,NRC,Zabul,Qalat,yes,30000,no,no,yes_improved_a_lot,more_than_half,,,,,less_than_half,,less_than_half,,less_than_half,,,,less,f3911f51-14f9-4ed0-8263-751df7a988ae,2,3,9,1,2
2018-01-27,NRC,Zabul,Qalat,yes,30000,no,no,yes_improved_a_lot,more_than_half,,,less_than_half,,less_than_half,,,,less_than_half,,,,less,eea97bd6-4015-4499-a9e4-02f3f6d3150c,1,3,12,1,2
2018-01-27,NRC,Zabul,Qalat,yes,30000,no,no,yes_improved_a_lot,more_than_half,,,,,less_than_half,,less_than_half,,less_than_half,,,,less,890e7257-4e27-4914-b27c-7b33033ac210,1,3,15.5,1,2
2018-01-27,NRC,Zabul,Qalat,yes,30000,no,no,yes_improved_a_lot,more_than_half,,,,,less_than_half,,less_than_half,,less_than_half,,,,less,dfdc6f0a-d93a-4b72-97e9-8da661bdac45,2,3,13,1,2
2018-01-27,NRC,Kunduz,Kunduz,yes,14000,no,no,yes_improved_a_lot,less_than_half,,,,,less_than_half,,less_than_half,less_than_half,less_than_half,more_than_half,,,less,95fa302a-d252-4915-9900-0410dabb0eb5,3,3,38.5,2,3
2018-01-27,NRC,Kunduz,Kunduz,yes,14000,no,no,yes_improved_a_little,less_than_half,,,,,less_than_half,,less_than_half,less_than_half,less_than_half,less_than_half,,,less,5a536d2e-98b8-4818-9409-18c1ff477afa,2,3,36.5,2,3
2018-01-27,NRC,Kunduz,Kunduz,yes,14000,no,no,yes_improved_a_little,less_than_half,,,less_than_half,,less_than_half,,less_than_half,less_than_half,less_than_half,less_than_half,,,less,0b005bf0-a4c1-495a-9924-18a5222de63f,2,3,39.5,2,3
2018-01-27,NRC,Kunduz,Kunduz,yes,14000,no,no,yes_improved_a_lot,less_than_half,less_than_half,,,,less_than_half,,less_than_half,less_than_half,less_than_half,less_than_half,,,less,144d9332-a15c-4fe7-b7f2-129d1505ed0f,2,3,38.5,2,3
2018-01-27,NRC,Kunduz,Kunduz,yes,14000,no,no,yes_improved_a_lot,less_than_half,less_than_half,,less_than_half,,less_than_half,,less_than_half,less_than_half,less_than_half,less_than_half,,,less,d9ae6a92-dc77-464d-8ab4-6fd20ac38688,0,3,40.5,2,3
2018-01-27,NRC,Kunduz,Kunduz,yes,14000,no,no,yes_improved_a_lot,less_than_half,,,less_than_half,,less_than_half,,less_than_half,less_than_half,less_than_half,less_than_half,,,less,fa746fe2-c4b7-4c8d-8ad2-d9fe66d4e164,2,3,36.5,2,3
2018-01-27,NRC,Kunduz,Kunduz,yes,14000,no,no,yes_improved_a_lot,more_than_half,,,,,less_than_half,,less_than_half,less_than_half,less_than_half,,,,less,b227a03e-2d4c-4e75-a90a-8ce1dfc7b242,2,3,50.5,3,3
2018-01-27,NRC,Kunduz,Kunduz,yes,14000,no,no,yes_improved_a_lot,less_than_half,less_than_half,less_than_half,,,less_than_half,,less_than_half,less_than_half,less_than_half,less_than_half,,,less,398395bd-d63d-4d2a-b187-3d31ce17ef4f,2,3,40.5,2,3
2018-01-27,NRC,Kunduz,Kunduz,yes,14000,yes,no,yes_improved_a_lot,less_than_half,,,less_than_half,,less_than_half,,less_than_half,less_than_half,less_than_half,,,,less,a4348b70-8e99-46e4-bdab-34d4a7f5000f,2,3,33.5,2,3
2018-01-27,NRC,Kunduz,Kunduz,yes,14000,yes,no,yes_improved_a_little,less_than_half,less_than_half,,less_than_half,,less_than_half,,less_than_half,less_than_half,less_than_half,less_than_half,,,less,d789de48-b0da-4c3f-a694-80e985e2a0e3,3,3,46.5,3,3
2018-01-27,NRC,Kunduz,Kunduz,yes,14000,yes,no,yes_improved_a_little,more_than_half,,,,,less_than_half,,less_than_half,less_than_half,less_than_half,,,,less,087a8e43-c52f-4e83-ba72-6b67fc2af719,3,3,31.5,2,3
2018-01-27,NRC,Kunduz,Kunduz,yes,14000,yes,no,yes_improved_a_lot,less_than_half,less_than_half,,less_than_half,less_than_half,less_than_half,,less_than_half,less_than_half,less_than_half,,,,less,1fac6388-62c5-427f-840f-22c6b4a70d88,2,3,43.5,3,3
2018-01-27,NRC,Kunduz,Kunduz,yes,14000,no,no,yes_improved_a_lot,less_than_half,less_than_half,,,,less_than_half,,less_than_half,less_than_half,less_than_half,less_than_half,,,less,85fe2133-9d2f-47ff-8d81-8f25879643b8,2,3,45.5,3,3
2018-01-27,NRC,Kunduz,Kunduz,yes,14000,no,no,yes_improved_a_lot,less_than_half,less_than_half,,,,less_than_half,,less_than_half,less_than_half,less_than_half,less_than_half,,,less,9eed16cc-afff-4cdb-81fa-3759695c4ebe,2,3,49.5,3,3
2018-01-27,NRC,Kunduz,Kunduz,yes,14000,yes,no,yes_improved_a_lot,less_than_half,,,less_than_half,,less_than_half,,less_than_half,less_than_half,less_than_half,less_than_half,,,less,a3d49d2c-3acf-4f08-9769-0fa23690dfaa,2,3,39.5,2,3
2018-01-27,NRC,Kunduz,Kunduz,yes,14000,yes,no,yes_improved_a_lot,less_than_half,,,,,less_than_half,,less_than_half,less_than_half,less_than_half,less_than_half,,,less,ec445a6c-d4c0-4858-be2c-51956ec5d7e9,3,3,38.5,2,3
2018-01-28,NRC,Kunduz,Kunduz,yes,14000,no,no,no_it_created_problems,more_than_half,,,,,more_than_half,,,,,,,,less,5046d5a4-ea31-4c1a-aaad-d6b242eb215b,3,3,22.5,1,2
2018-01-28,ACF,Ghor,Feroz_Koh,yes,14000,no,no,yes_improved_a_lot,almost_nothing,less_than_half,,,,,,less_than_half,,,less_than_half,,,less,41c267b7-2905-4790-aa74-0015b719e9d5,3,3,42.5,3,3
2018-01-28,ACF,Ghor,Feroz_Koh,yes,14000,no,no,yes_improved_a_lot,almost_nothing,,,,almost_nothing,,,,,,less_than_half,,,same,a9deafb8-8d46-400a-bece-fa0330c41bbb,4,2,46.5,3,3
2018-01-28,ACF,Ghor,Feroz_Koh,yes,14000,no,no,yes_improved_a_lot,almost_nothing,less_than_half,,,less_than_half,,,,,,less_than_half,,,less,e490ef04-6d79-4225-8751-b8caf413bd20,2,3,47.5,3,3
2018-01-28,ACF,Ghor,Feroz_Koh,yes,14000,no,no,yes_improved_a_lot,almost_nothing,,,less_than_half,less_than_half,,,more_than_half,,,less_than_half,,,less,b7aeab0d-20ef-4c3b-83e9-14cd6b42af73,4,2,43.5,3,3
2018-01-28,ACF,Ghor,Feroz_Koh,yes,14000,no,no,yes_improved_a_lot,almost_nothing,,,less_than_half,,,,less_than_half,,,more_than_half,,,less,4fbb0fa4-db2b-49d1-867f-8ad941442d7e,3,3,51.5,3,3
2018-01-28,ACF,Ghor,Feroz_Koh,yes,14000,no,no,yes_improved_a_lot,almost_nothing,,less_than_half,,,,,,,less_than_half,more_than_half,,,same,3a97a7a3-f367-4293-9d9e-7a86f7a55284,4,2,38.5,2,2
2018-01-28,ACF,Ghor,Feroz_Koh,yes,14000,no,no,yes_improved_a_lot,almost_nothing,,,less_than_half,,,,less_than_half,,less_than_half,,,,less,55f92ac0-5408-46d9-af0b-076559e333f1,2,3,56.5,3,3
2018-01-28,ACF,Ghor,Feroz_Koh,yes,14000,no,no,yes_improved_a_lot,almost_nothing,,,less_than_half,,more_than_half,,,,,less_than_half,,,less,2984dd13-6532-4f24-b251-b07e6c7f36a6,2,3,48.5,3,3
2018-01-28,ACF,Ghor,Feroz_Koh,yes,14000,no,no,yes_improved_a_lot,almost_nothing,,less_than_half,,more_than_half,,,,less_than_half,,,,,less,3d7097b4-5494-4685-8b46-3c79704f4847,4,2,48.5,3,3
2018-01-28,NRC,Kunduz,Kunduz,yes,14000,no,no,yes_improved_a_lot,more_than_half,,,,,more_than_half,,less_than_half,,,,,,same,d17d8d50-83d2-437d-a18c-a014b0040f46,3,3,27.5,1,2
2018-01-28,NRC,Kunduz,Kunduz,yes,14000,no,no,yes_improved_a_lot,more_than_half,,,,,less_than_half,,more_than_half,,,,,,less,60d0939a-aad5-4f1e-a716-965c973bcf36,3,3,20.5,1,2
2018-01-28,DRC,Farah,Farah,yes,26000,no,no,yes_improved_a_lot,more_than_half,,,almost_nothing,,almost_nothing,,,,,less_than_half,,,same,8691a4b4-30a9-4a3b-89d1-2112027703b3,3,3,30.5,2,3
2018-01-28,DRC,Farah,Farah,yes,26000,no,no,yes_improved_a_lot,more_than_half,,,,,almost_nothing,,,,,less_than_half,,,less,8cd65339-fb87-410a-9c0e-624cf253f4f5,3,3,31,2,3
2018-01-28,DRC,Farah,Farah,yes,26000,no,no,yes_improved_a_lot,more_than_half,,,,,almost_nothing,,,,,more_than_half,,,same,ba8fba95-4bab-4c24-bce4-dd253fb762a6,3,3,32,2,3
2018-01-28,DRC,Farah,Farah,yes,26000,no,no,yes_improved_a_lot,more_than_half,,,,,almost_nothing,,,,,less_than_half,,,same,0175910c-5a15-47d8-a6e8-3374eb28c89a,4,2,25,1,1
2018-01-28,DRC,Farah,Farah,yes,26000,no,no,yes_improved_a_lot,more_than_half,,,,,almost_nothing,,,,,less_than_half,,,same,69d0eb13-5d05-4a38-a1ef-35a518d4c1b6,4,2,32,2,2
2018-01-28,DRC,Farah,Farah,yes,26000,no,no,yes_improved_a_lot,more_than_half,,,,,almost_nothing,,almost_nothing,,,less_than_half,,,same,31200b3c-5061-4ee4-84fd-d1de172a43de,3,3,34.5,2,3
2018-01-28,DRC,Farah,Farah,yes,26000,no,no,yes_improved_a_lot,more_than_half,,,,,almost_nothing,,,,,less_than_half,,,less,36bb86e9-9d86-4a85-ab07-d171dac2904a,3,3,31.5,2,3
2018-01-28,NRC,Kunduz,Kunduz,yes,14000,no,no,yes_improved_a_lot,more_than_half,,,,,more_than_half,,,,,,,,same,9c99367c-bc2a-4cec-a3bb-b7fa59a94887,5,2,31.5,2,2
2018-01-28,NRC,Kunduz,Kunduz,yes,14000,no,no,yes_improved_a_lot,more_than_half,,,,,more_than_half,,,,,more_than_half,,,same,d4786ff2-c177-411b-9cae-1457f30a9231,4,2,26.5,1,1
2018-01-28,NRC,Kunduz,Kunduz,yes,14000,no,no,yes_improved_a_lot,more_than_half,,,,,less_than_half,,,,,,,,same,a5415ca5-50d2-4ece-ab30-e2b1dd95f141,5,2,53.5,3,3
2018-01-28,NRC,Kunduz,Kunduz,yes,14000,no,no,yes_improved_a_lot,more_than_half,,,,,less_than_half,,,,,less_than_half,,,same,4fb59a58-d9d8-4d80-bc6b-39b01935df4e,3,3,33.5,2,3
2018-01-28,NRC,Kunduz,Kunduz,yes,14000,no,no,yes_improved_a_lot,more_than_half,,,,,more_than_half,,,,,,,,same,f0e7da5e-a840-4773-939c-1df642833fcb,15,1,30.5,2,1
2018-01-28,NRC,Kunduz,Kunduz,yes,14000,no,no,yes_improved_a_lot,more_than_half,,,,,more_than_half,,more_than_half,,,,,,less,1666f87f-f7b2-4698-ad43-8c28ce83686f,4,2,33.5,2,2
2018-01-28,PUI,Kunar,Asadabad,yes,18000,no,no,yes_improved_a_lot,less_than_half,,,,,less_than_half,,less_than_half,,,,,,less,6681a4dc-6f20-45ee-be70-4265114f485d,7,2,38.5,2,2
2018-01-28,PIN,Samangan,Aybak,yes,14000,no,no,yes_improved_a_lot,less_than_half,,,less_than_half,,less_than_half,,more_than_half,,,,,,same,baca02de-066e-4af8-a94f-480fe2a610db,7,2,44.5,3,3
2018-01-28,PIN,Samangan,Aybak,yes,14000,no,no,yes_improved_a_lot,less_than_half,,,,,more_than_half,,,,,,,,same,dc9e0a3f-89f2-457c-9eff-b009e1fe7441,6,2,24.5,1,1
2018-01-28,PIN,Samangan,Aybak,yes,14000,no,no,yes_improved_a_little,less_than_half,,,,,less_than_half,,less_than_half,,less_than_half,,,,same,6f0353f6-0620-4751-b1d7-7e4d207591cf,5,2,32,2,2
2018-01-28,PIN,Samangan,Aybak,yes,14000,no,no,yes_improved_a_little,less_than_half,,,less_than_half,,less_than_half,,less_than_half,,,more_than_half,,,less,0d421e58-d6e5-40de-8858-ec85e7c851be,9,2,46,3,3
2018-01-28,PIN,Samangan,Aybak,yes,14000,no,no,yes_improved_a_lot,less_than_half,,,,,less_than_half,,,,,more_than_half,,,less,11fc8824-ca42-45b7-9157-39b70adc269d,7,2,23.5,1,1
2018-01-28,PIN,Samangan,Aybak,yes,14000,no,no,yes_improved_a_lot,less_than_half,,,,,less_than_half,,more_than_half,,less_than_half,,,,same,07aea19d-d8a3-43e9-8f98-1f73f4c594d4,11,1,25.5,1,1
2018-01-28,PIN,Samangan,Aybak,yes,14000,no,no,yes_improved_a_lot,less_than_half,,,,,less_than_half,,more_than_half,,,,,,same,7c81da2c-39fe-42ec-bc3d-8443e86bfc51,7,2,28.5,2,2
2018-01-29,DRC,Farah,Farah,yes,26000,no,no,yes_improved_a_lot,more_than_half,,,,,almost_nothing,,,almost_nothing,,less_than_half,,,less,9d9e84f5-8dc0-4ff6-aeee-9df167224bf9,3,3,30.5,2,3
2018-01-29,DRC,Farah,Farah,yes,26000,no,no,yes_improved_a_lot,more_than_half,,,,,almost_nothing,,,almost_nothing,,less_than_half,,,less,0884eaad-13f3-4105-a90a-e675500436e4,3,3,31.5,2,3
2018-01-29,DRC,Farah,Farah,yes,26000,no,no,yes_improved_a_lot,more_than_half,,,,,almost_nothing,,,,,less_than_half,,,less,60295d89-9eb9-4199-8af7-966f5aa52ef2,3,3,35,2,3
2018-01-29,PUI,Kunar,Shigal_Wa_sheltan,yes,18000,no,no,yes_improved_a_lot,less_than_half,less_than_half,,less_than_half,,,,less_than_half,less_than_half,,,,,same,1761ba35-962f-48cc-a59e-6f921ee8c89a,7,2,36,2,2
2018-01-29,PUI,Kunar,Shigal_Wa_sheltan,yes,18000,no,no,yes_improved_a_lot,less_than_half,,,less_than_half,less_than_half,,,less_than_half,less_than_half,,,,,same,b346004f-7423-4f21-873b-cc3b98c3b63d,7,2,43.5,3,3
2018-01-29,PUI,Kunar,Shigal_Wa_sheltan,yes,18000,no,no,yes_improved_a_lot,less_than_half,,,less_than_half,,,,less_than_half,less_than_half,,less_than_half,,less_than_half,same,d589134c-352f-49d8-86da-2358d7f7999d,7,2,46,3,3
2018-01-29,PUI,Kunar,Shigal_Wa_sheltan,yes,18000,no,no,yes_improved_a_lot,less_than_half,less_than_half,,less_than_half,,,,less_than_half,less_than_half,,,,,less,e2b85c72-e042-4ecc-b806-466fd144ce46,7,2,47,3,3
2018-01-29,PUI,Kunar,Shigal_Wa_sheltan,yes,18000,no,no,yes_improved_a_lot,less_than_half,,,less_than_half,,,,less_than_half,less_than_half,,,,,same,42bbf07c-58d1-4da2-a280-0ef1d52d1485,7,2,44.5,3,3
2018-01-29,PUI,Kunar,Shigal_Wa_sheltan,yes,18000,no,no,yes_improved_a_lot,less_than_half,less_than_half,,less_than_half,,,,less_than_half,less_than_half,,,,,same,5ec6c245-b504-40c7-a650-a42678a6c514,7,2,56.5,3,3
2018-01-29,PUI,Kunar,Shigal_Wa_sheltan,yes,18000,no,no,yes_improved_a_lot,less_than_half,less_than_half,,less_than_half,less_than_half,,,less_than_half,less_than_half,,,,,same,56e37318-14eb-424f-b242-65967f67b8e8,7,2,42.5,3,3
2018-01-29,PUI,Kunar,Shigal_Wa_sheltan,yes,18000,no,no,yes_improved_a_lot,less_than_half,,,less_than_half,less_than_half,,,less_than_half,,,,,,more,41ab7ee8-ff28-4872-9d2b-fa618377d289,7,2,38.5,2,2
2018-01-29,PUI,Kunar,Shigal_Wa_sheltan,yes,18000,no,no,yes_improved_a_lot,less_than_half,,,less_than_half,,,,less_than_half,less_than_half,,,,,less,e6408a0d-247c-4992-870c-a1732ffc66d9,7,2,42,2,2
2018-01-29,PUI,Kunar,Shigal_Wa_sheltan,yes,18000,no,no,yes_improved_a_lot,less_than_half,,,less_than_half,,less_than_half,,less_than_half,less_than_half,,,,,less,7d8241f6-ea87-491d-bbc9-ab3579398cd3,7,2,53,3,3
2018-01-30,NRC,Kunduz,Kunduz,yes,14000,no,no,yes_improved_a_lot,more_than_half,more_than_half,,,,less_than_half,,,,,,,,less,a489acd7-699f-457d-b829-f47856508970,5,2,42.5,3,3
2018-01-30,NRC,Kunduz,Kunduz,yes,14000,no,no,yes_improved_a_lot,more_than_half,,,more_than_half,,more_than_half,,,,,,,,less,a25fa5ce-87e0-470f-9a84-b5bf8327977e,6,2,27.5,1,1
2018-01-30,NRC,Kunduz,Kunduz,yes,14000,no,no,yes_improved_a_lot,more_than_half,,,,,less_than_half,,less_than_half,,,,,,same,c02ab18e-3377-4635-98f1-0479f83caad5,5,2,32.5,2,2
2018-01-30,NRC,Kunduz,Kunduz,yes,14000,no,no,yes_improved_a_lot,more_than_half,,,,,more_than_half,,,,,,,,same,64e9a483-740d-4f05-a409-89417310d63a,5,2,32.5,2,2
2018-01-30,NRC,Kunduz,Kunduz,yes,14000,yes,no,yes_improved_a_lot,less_than_half,less_than_half,,less_than_half,,less_than_half,,less_than_half,less_than_half,less_than_half,less_than_half,,,less,c9001361-1e9f-4114-b081-cb25930a838f,2,3,36.5,2,3
2018-01-30,NRC,Kunduz,Kunduz,yes,14000,yes,no,yes_improved_a_little,less_than_half,,,,,less_than_half,,less_than_half,less_than_half,less_than_half,less_than_half,,,less,d566cd38-6bcc-4687-8ec1-e0574a69aff9,2,3,44.5,3,3
2018-01-30,NRC,Kunduz,Kunduz,yes,14000,yes,yes,yes_improved_a_little,less_than_half,less_than_half,,,,less_than_half,,less_than_half,less_than_half,less_than_half,less_than_half,,,less,c53ac3da-bd94-4ac8-81e3-df4fdab04827,3,3,40.5,2,3
2018-01-30,NRC,Kunduz,Kunduz,yes,14000,yes,no,yes_improved_a_lot,less_than_half,,,,,less_than_half,,less_than_half,less_than_half,less_than_half,less_than_half,less_than_half,,less,575d54f4-4030-4ec6-add3-f289f711cd34,2,3,48.5,3,3
2018-01-30,NRC,Kunduz,Kunduz,yes,14000,yes,no,yes_improved_a_little,more_than_half,,,less_than_half,,less_than_half,,less_than_half,less_than_half,less_than_half,,,,less,2314a0df-2311-4ba9-a073-e0ab6fdb50fb,0,3,49.5,3,3
2018-01-30,NRC,Kunduz,Kunduz,yes,14000,yes,no,yes_improved_a_little,less_than_half,less_than_half,,,,less_than_half,,less_than_half,less_than_half,less_than_half,,,,less,f2949185-0724-40b6-8a70-bc552a73da1f,3,3,41.5,2,3
2018-01-30,NRC,Kunduz,Kunduz,yes,14000,no,no,yes_improved_a_lot,less_than_half,,,less_than_half,,less_than_half,,less_than_half,less_than_half,less_than_half,,,,less,a2473fc8-8249-41f6-afbd-2bb0e490d8f7,2,3,36.5,2,3
2018-01-30,NRC,Kunduz,Kunduz,yes,14000,no,no,yes_improved_a_lot,more_than_half,,,,,,,less_than_half,less_than_half,less_than_half,less_than_half,,,less,24aea6c5-52c2-45cb-a5d7-5bb14b88c36e,2,3,41.5,2,3
2018-01-30,NRC,Kunduz,Kunduz,yes,14000,no,no,yes_improved_a_lot,less_than_half,,,,,,,less_than_half,less_than_half,less_than_half,less_than_half,,,less,e58ed024-c892-4635-98bb-3fed95f6b21e,2,3,38.5,2,3
2018-01-30,NRC,Kunduz,Kunduz,yes,14000,no,no,yes_improved_a_little,less_than_half,less_than_half,,less_than_half,,,,less_than_half,less_than_half,less_than_half,less_than_half,,,less,95641bbd-e806-417b-b536-f34dfcb4553f,1,3,37.5,2,3
